Catentry ID,Reco1,Reco2,Reco3,Reco4,Reco5,Reco6,Reco7,Reco8
3225432,3626636,3222395,50214339,3227738,3626732,3186907,4761311,50094918
3225434,3626638,3626840,50214347,3626762,3187143,3187137,50057789,4764999
3225440,3186607,3225281,3229232,3222315,50214489,50293187,50222139,50222143
3225443,3186985,3225326,3626646,3227738,3626732,3186907,4761311,50094918
3225446,3220739,4764176,3227756,3227774,50208679,50208637,50214361,50293175
3225449,3225160,3222449,3227758,3227776,50214497,50293181,50208667,50208641
3225451,3187129,3187131,3225164,3225353,3187133,3227762,3222327,50208633
3225453,3220739,4764176,3227756,3227774,50208679,50208637,50214361,50293175
3225458,3187129,3187131,3225164,3225353,3187133,3227762,3222327,50208633
3225462,3225160,3222449,3227758,3227776,50214497,50293181,50208667,50208641
3225464,3187129,3187131,3225164,3225353,3187133,3227762,3222327,50208633
3225466,3626650,3225322,3186431,3626816,3187161,3186825,3187169,3187167
3225473,3227744,3222459,3186625,3187127,3225178,50222141,50222145,50208611
3225475,3186595,3186627,3225364,3227746,50293179,50214487,50208673,50208639
3227514,3227536,3227548,3479367,3418852,999942474,50276735,,
3227516,3235162,999943120,999937404,,,,,
3227518,3228310,3227534,3227546,3148517,1210237,1097617,3197241,1097621
3227520,3227518,3227534,3227546,3148517,1210237,1097617,3197241,1097621
3227524,3227640,3606556,3606550,1238061,1066891,3518374,,
3227526,3227518,3227534,3227546,3148517,1210237,1097617,3197241,1097621
3227528,3228316,3479373,3148517,1210237,3197241,3373804,1256443,3228450
3227534,3227518,3227546,3228320,3148517,1210237,1097617,3197241,1097621
3227536,3227548,3227514,3505952,3123959,3228448,3227634,3227636,3005643
3227544,3029656,3479371,3227570,3479369,3479421,3227566,4743943,3172579
3227546,3227518,3227534,3148517,1210237,1097617,3197241,1097621,3373804
3227548,3227536,3227514,3505952,3123959,3228448,3227634,3227636,3005643
3227560,3227518,3227534,3227546,3148517,1210237,1097617,3197241,1097621
3227564,3479421,3227566,3227568,3227570,4744029,3479369,3227544,3172579
3227566,3479421,3227568,3227570,4744029,3479369,3227544,3172579,3186661
3227568,3479421,3227566,3227570,4744029,3479369,3227544,3172579,3186661
3227570,3479421,3227566,3227568,4744029,3479369,3227544,3172579,3186661
3227578,4743977,3123963,3123965,4740814,4755186,4014779,,
3227580,3148517,1097617,3197241,1097619,1097621,3373804,3228408,3228410
3227590,3479531,3221659,3479535,3227596,3479537,3228416,3479539,3197241
3227592,3227590,3221659,3479535,3227596,3479537,3228416,3479539,3197241
3227594,3227590,3221659,3479535,3227596,3479537,3228416,3479539,3197241
3227596,3227590,3221659,3479535,3479537,3228416,3479539,3197241,3228450
3227614,1097935,1097943,1097945,50419750,1256443,1097941,3197241,3228450
3227618,3227620,3148517,1210237,3197241,1097621,3373804,1256443,3228450
3227620,3227618,3148517,1210237,3197241,1097621,3373804,1256443,3228450
3227634,3479561,3227636,4744047,3221661,3479559,3228428,3228448,3227548
3227636,3479561,3227634,4744047,3221661,3479559,3228428,3228448,3227548
3227640,3227524,3606556,3606550,1238061,1066891,3518374,,
3227642,1210237,3148517,1097617,3197241,1097621,3373804,1256443,3228450
3227644,1210237,3148517,1097617,3197241,1097621,3373804,1256443,3228450
3227722,3186547,3220711,3222425,3626762,3187143,3187137,50057789,4764999
3227724,3222345,3227790,3186549,3187135,3187141,3187147,3187153,3227772
3227726,3225170,3225252,3225355,3227756,50208679,50208637,50214361,50293175
3227728,3564970,3186673,3222481,3626816,3187161,3186825,3187169,3187167
3227738,3225034,3227740,3222401,3186623,50208645,50214491,50208665,50293177
3227740,3225034,3227738,3222401,3186623,50208645,50214491,50208665,50293177
3227742,3229232,50214489,50293187,50222139,50222143,3186607,3222315,3225281
3227744,3227750,3222459,3186625,3187127,3225178,50222141,50222145,50208611
3227746,3227752,3222385,3222461,50293183,50214495,50208643,50208663,3186595
3227748,3227754,50214493,50208671,50208669,50293185,3626690,3225188,3222463
3227750,3227744,3222459,3186625,3187127,3225178,50222141,50222145,50208611
3227752,3227746,3222385,3222461,50293183,50214495,50208643,50208663,3186595
3227754,3227748,50214493,50208671,50208669,50293185,3626690,3225188,3222463
3227756,3227764,3222381,3222453,3225156,50208679,50208637,50214361,50293175
3227758,3227766,3227776,3225351,50214483,50208641,50293173,50208635,3225160
3227760,3227768,3220709,50214497,50293181,50208667,50208609,3225160,3225351
3227762,3187133,3227770,50208633,3187129,3187131,3222327,3225353,3186683
3227764,3227756,3222381,3222453,3225156,50208679,50208637,50214361,50293175
3227766,3227758,3227776,3225351,50214483,50208641,50293173,50208635,3225160
3227768,3227760,3220709,50214497,50293181,50208667,50208609,3225160,3225351
3227770,3187133,3227762,50208633,3187129,3187131,3222327,3225353,3186683
3227772,3220735,3186549,3186637,3187135,3187141,3187147,3187153,3626732
3227774,3225156,3227778,3227756,3220739,50208679,50208637,50214361,50293175
3227776,3227758,3227780,3225351,50214483,50208641,50293173,50208635,3225160
3227778,3225156,3227774,3227756,3220739,50208679,50208637,50214361,50293175
3227780,3227758,3227776,3225351,50214483,50208641,50293173,50208635,3225160
3227782,3222327,3187129,3187131,3187133,3227762,3225353,50208633,3054847
3227784,3227724,3222345,3227790,3187135,3187141,3187147,3187153,3227772
3227786,3225156,3227774,3227756,3220739,50208679,50208637,50214361,50293175
3227788,3229236,50293179,50214487,50208673,50208639,3186625,3225178,3222459
3227790,3227724,3222345,3227792,3187135,3187141,3187147,3187153,3227772
3227792,3227724,3222345,3227790,3187135,3187141,3187147,3187153,3227772
3227794,3227724,3222345,3227790,3187135,3187141,3187147,3187153,3227772
3227804,3626690,3225188,3222463,3227748,50214493,50208671,50208669,50293185
3227810,3227746,3222385,3222461,50293183,50214495,50208643,50208663,3225178
3227816,3227746,3222385,3222461,50293183,50214495,50208643,50208663,3186595
3228310,3227518,3227534,3227546,3148517,1210237,1097617,3197241,1097621
3228314,3606542,3606556,1238061,1066891,3518374,,,
3228316,3227528,3148517,1210237,3197241,3373804,1256443,3228450,3227518
3228320,3227518,3227534,3227546,3148517,1210237,1097617,3197241,1097621
3228322,3227518,3227534,3227546,3148517,1210237,1097617,3197241,1097621
3228354,3228356,3228358,3228360,3228364,4744021,3197241,1256443,3228450
3228356,3228354,3228358,3228360,3228364,4744021,3197241,1256443,3228450
3228358,3228354,3228360,3228364,4744021,3197241,1256443,3228450,3227518
3228360,3228354,3228358,3228364,4744021,3197241,1256443,3228450,3227518
3228362,3228354,3228358,3228360,3228364,4744021,3197241,1256443,3228450
3228364,3228354,3228358,3228360,4744021,3197241,1256443,3228450,3227518
3228378,3479421,3227566,3227568,3227570,4744029,3479369,3227544,3172579
3228384,4743951,1210237,1097617,3197241,1097621,1256443,3228450,3227518
3228386,3228388,3228390,3228392,4743957,4740814,4755186,4014779,
3228388,3228386,3228390,3228392,4743957,4740814,4755186,4014779,
3228390,3228386,3228392,4743957,4740814,4755186,4014779,,
3228392,3228386,3228390,4743957,4740814,4755186,4014779,,
3228394,3228386,3228390,3228392,4743957,4740814,4755186,4014779,
3228408,3148517,1097617,3197241,1097619,1097621,3373804,3228410,3228450
3228410,3148517,1097617,3197241,1097619,1097621,3373804,3228408,3228450
3228416,3227590,3221659,3479535,3227596,3479537,3479539,3197241,3228450
3228424,3221661,3479559,3228428,3479561,3227634,3227636,4744047,4740814
3228426,3221661,3479559,3228428,3479561,3227634,3227636,4744047,4740814
3228428,3221661,3479559,3479561,3227634,3227636,4744047,4740814,4755186
3228438,3111177,3123965,3123961,4740814,4755186,4014779,,
3228446,3228450,3148517,1210237,1097617,3197241,1097621,3373804,1256443
3228448,3228452,3505952,3123959,3227634,3227548,3227636,3227536,
3228450,3228446,3148517,1210237,1097617,3197241,1097621,3373804,1256443
3228452,3228448,3505952,3123959,3227634,3227548,3227636,3227536,
3228454,3228446,3148517,1210237,1097617,3197241,1097621,3373804,1256443
3228456,3228448,3505952,3123959,3227634,3227548,3227636,3227536,
3228458,3228446,3148517,1210237,1097617,3197241,1097621,3373804,1256443
3228460,3228448,3505952,3123959,3227634,3227548,3227636,3227536,
3228462,3228446,3148517,1210237,1097617,3197241,1097621,3373804,1256443
3228464,3228448,3505952,3123959,3227634,3227548,3227636,3227536,
3229230,3186601,3186675,3225297,3626762,3187143,3187137,50057789,4764999
3229232,3227742,50214489,50293187,50222139,50222143,3186607,3222315,3225281
3229236,3227788,50293179,50214487,50208673,50208639,3186595,3227746,3225364
3235162,3227516,3606536,4747049,1238841,3290722,,,
3235164,3227518,3227534,3227546,3148517,1210237,1097617,3197241,1097621
3238825,3238835,,,,,,,
3238835,3238825,,,,,,,
3238859,3238825,,,,,,,
3238861,3238825,,,,,,,
3238867,3238825,,,,,,,
3238887,3238825,,,,,,,
3238897,3238825,,,,,,,
3246620,3246750,3246794,3246814,3246622,3246630,3276297,3246678,3246690
3246622,3246750,3246794,3246814,3246620,3246626,3246630,3276297,3246678
3246624,3246752,3278601,3328476,3246628,3246632,3276751,3246680,3246692
3246626,3246750,3246794,3246814,3246620,3246622,3246630,3276297,3246678
3246628,3246752,3278601,3328476,3246624,3246632,3276751,3246680,3246692
3246630,3246750,3246794,3246814,3246620,3246622,3276297,3246678,3246690
3246632,3246752,3278601,3328476,3246624,3276751,3246680,3246692,3246816
3246642,3690000,1225821,4740758,3246806,3680710,3680722,3680714,3680726
3246644,3690004,4755186,4737266,3690060,3652156,3652159,3680712,3680724
3246646,3246698,3690052,3690014,3690058,3689676,999942032,4461373,
3246648,3246700,4755186,4737266,3690060,3680712,3680724,3680716,3680728
3246658,3246730,3246796,3246806,3246666,4598536,4595363,4595339,4595347
3246660,3246732,3246798,3246808,3246664,3246668,4595345,4598538,4598540
3246662,3246730,3246796,3246806,3246658,4598536,4595363,4595339,4595347
3246664,3246732,3246798,3246808,3246660,4595345,4598538,4598540,4598542
3246666,3246730,3246796,3246806,3246658,4598536,4595363,4595339,4595347
3246668,3246732,3246798,3246808,3246660,3246664,4595345,4598538,4598540
3246678,3246750,3246794,3246814,3246620,3246622,3246630,3276297,3246682
3246680,3246752,3278601,3328476,3246624,3246632,3276751,3246684,3246692
3246682,3246750,3246794,3246814,3246620,3246622,3246630,3276297,3246678
3246684,3246752,3278601,3328476,3246624,3246632,3276751,3246680,3246692
3246686,3690000,1225821,4740758,3246806,3680710,3680722,3680714,3680726
3246688,3690004,4755186,4737266,3690060,3652156,3652159,3680712,3680724
3246690,3246750,3246794,3246814,3246620,3246622,3246630,3276297,3246678
3246692,3246752,3278601,3328476,3246624,3246632,3276751,3246680,3246816
3246698,3246646,1225821,4740758,3246806,3680710,3680722,3680714,3680726
3246700,3246648,4755186,4737266,3690060,3680712,3680724,3680716,3680728
3246730,3246734,3246796,3246806,3246658,4598536,4595363,4595339,4595347
3246732,3246736,3246798,3246808,3246660,3246664,4595345,4598538,4598540
3246734,3246730,3246796,3246806,3246658,4598536,4595363,4595339,4595347
3246736,3246732,3246798,3246808,3246660,3246664,4595345,4598538,4598540
3246738,3246730,3246796,3246806,3246658,4598536,4595363,4595339,4595347
3246740,3246732,3246798,3246808,3246660,3246664,4595345,4598538,4598540
3246742,3246730,3246796,3246806,3246658,4598536,4595363,4595339,4595347
3246744,3246732,3246798,3246808,3246660,3246664,4595345,4598538,4598540
3246750,3246754,3246794,3246814,3246620,3246622,3246630,3276297,3246678
3246752,3246756,3278601,3328476,3246624,3246632,3276751,3246680,3246692
3246754,3246750,3246794,3246814,3246620,3246622,3246630,3276297,3246678
3246756,3246752,3278601,3328476,3246624,3246632,3276751,3246680,3246692
3246758,3246750,3246794,3246814,3246620,3246622,3246630,3276297,3246678
3246760,3246752,3278601,3328476,3246624,3246632,3276751,3246680,3246692
3246762,3246750,3246794,3246814,3246620,3246622,3246630,3276297,3246678
3246770,3246730,3246796,3246806,3246658,4598536,4595363,4595339,4595347
3246772,3246732,3246798,3246808,3246660,3246664,4595345,4598538,4598540
3246774,3246730,3246796,3246806,3246658,4598536,4595363,4595339,4595347
3246776,3246732,3246798,3246808,3246660,3246664,4595345,4598538,4598540
3246778,3246730,3246796,3246806,3246658,4598536,4595363,4595339,4595347
3246780,3246732,3246798,3246808,3246660,3246664,4595345,4598538,4598540
3246782,3246750,3246794,3246814,3246620,3246622,3246630,3276297,3246678
3246784,3246752,3278601,3328476,3246624,3246632,3276751,3246680,3246692
3246786,3246750,3246794,3246814,3246620,3246622,3246630,3276297,3246678
3246788,3246752,3278601,3328476,3246624,3246632,3276751,3246680,3246692
3246790,3246750,3246794,3246814,3246620,3246622,3246630,3276297,3246678
3246792,3246752,3278601,3328476,3246624,3246632,3276751,3246680,3246692
3246794,3246750,3246804,3246814,3246620,3246622,3246630,3276297,3246678
3246796,3246730,3246806,3246658,4598536,4595363,4595339,4595347,3246662
3246798,3246732,3246808,3246660,3246664,4595345,4598538,4598540,4598542
3246804,3246750,3246794,3246814,3246620,3246622,3246630,3276297,3246678
3246806,3246730,3246796,3246810,3246658,4598536,4595363,4595339,4595347
3246808,3246732,3246798,3246812,3246660,3246664,4595345,4598538,4598540
3246810,3246730,3246796,3246806,3246658,4598536,4595363,4595339,4595347
3246812,3246732,3246798,3246808,3246660,3246664,4595345,4598538,4598540
3246814,3246750,3246794,3246620,3246622,3246630,3276297,3246678,3246690
3246816,3303352,3384360,3276749,3267601,3267605,3299060,3609508,3454872
3247802,3247804,,,,,,,
3247804,3247802,,,,,,,
3261963,999933266,999938534,,,,,,
3267589,3082445,3822859,3672708,3271145,3672706,3267591,3438086,3267599
3267591,3082445,3822859,3672708,3271145,3672706,3267589,3438086,3267609
3267599,3082445,3822859,3672708,3271145,3672706,3267589,3267591,3438086
3267601,3303352,3384360,3276749,3267603,3267605,3299060,3609508,3454872
3267603,3303352,3384360,3276749,3267601,3267605,3299060,3609508,3454872
3267605,3303352,3384360,3276749,3267601,3299060,3609508,3454872,3276779
3267609,3082445,3822859,3672708,3271145,3672706,3267589,3267591,3438086
3267617,3082445,3822859,3672708,3271145,3672706,3267589,3267591,3438086
3267633,50204037,50198237,3826225,50198319,50198233,50183943,50198631,50183939
3268391,4740820,4764610,4764616,3518214,4686769,4764492,4717259,3163891
3268419,3268421,,,,,,,
3268421,3268419,,,,,,,
3271145,3082445,3822859,3672708,3672706,3267589,3267591,3438086,3267599
3274101,3148457,3148485,1072027,3148477,1059543,1264933,1265187,3137183
3274103,3148457,3148485,1072027,3148477,3274101,1264933,1265187,3137183
3274331,1100911,1260583,3381348,1096393,3034399,50170745,,
3274377,3148517,1097617,3197241,1097619,1097621,3373804,3228408,3228410
3274383,3822845,1100911,1260583,3381348,1096393,3034399,50170745,
3276297,3246750,3246794,3246814,3246620,3246622,3246630,3246678,3246690
3276443,3276779,3303352,3384360,3276749,3267601,3267605,3609508,3454872
3276749,3303352,3384360,3267601,3267605,3299060,3609508,3454872,3276779
3276751,3246752,3278601,3328476,3246624,3246632,3246680,3246692,3246816
3276779,3276443,3303352,3384360,3276749,3267601,3267605,3609508,3454872
3278601,3246752,3278603,3328476,3246624,3246632,3276751,3246680,3246692
3278603,3246752,3278601,3328476,3246624,3246632,3276751,3246680,3246692
3282122,3090717,3090713,3084587,3084591,3028342,1270441,,
3283830,50014278,50207415,50207413,999931840,1224249,999955186,999933320,999945044
3285296,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
3285382,3290788,3094395,3293796,,,,,
3285946,3100677,3024268,3518024,4712967,1164665,,,
3286024,3246752,3278601,3328476,3246624,3246632,3276751,3246680,3246692
3286026,50270269,1267009,1203815,1267265,50422734,50198097,50208421,
3290722,3290726,1238841,3148455,1265145,1264859,1265173,1265183,50090924
3290724,1239027,3502132,3124839,1270603,3138355,4285485,3147773,3147779
3290726,3290722,1238841,3148455,1265145,1264859,1265173,1265183,50090924
3290788,3094395,3293796,3285382,,,,,
3291158,3148407,,,,,,,
3293794,3139539,3168263,4747059,,,,,
3293796,3290788,3094395,3005255,3285382,,,,
3299060,3303352,3384360,3276749,3267601,3267605,3609508,3454872,3652212
3299136,3303352,3384360,3276749,3267601,3267605,3299060,3609508,3454872
3299138,3303352,3384360,3276749,3267601,3267605,3299060,3609508,3454872
3299140,3303352,3384360,3276749,3267601,3267605,3299060,3609508,3454872
3299142,3303352,3384360,3276749,3267601,3267605,3299060,3609508,3454872
3299144,3303352,3384360,3276749,3267601,3267605,3299060,3609508,3454872
3299192,3517878,50283139,,,,,,
3299196,50274041,50171015,50171021,3555478,4764626,,,
3303352,3299136,3384360,3276749,3267601,3267605,3299060,3609508,3454872
3306640,3518204,3518202,,,,,,
3306710,3306730,50081930,50094896,3702842,50422734,50198097,50208421,
